datetime,TemperatureC,DewpointC,PressurehPa,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,dailyrainMM,SolarRadiationWatts_m2
2019-02-10 13:30:00.000,13,9,1022,12,23,75,0,12,523
2019-02-10 13:45:00.000,14,9,1022,9,22,75,0,12,514
2019-02-10 14:00:00.000,14,9,1022,11,21,75,0,12,449
2019-02-10 14:15:00.000,13,9,1023,9,24,74,0,12,415
2019-02-10 14:30:00.000,13,9,1023,9,23,73,0,12,460
2019-02-10 14:45:00.000,13,9,1023,10,29,73,0,12,439
2019-02-10 15:00:00.000,13,9,1023,6,23,74,0,12,429
2019-02-10 15:15:00.000,14,9,1023,11,19,73,0,12,386
2019-02-10 15:30:00.000,13,8,1023,12,25,71,0,12,331
2019-02-10 15:45:00.000,13,8,1023,11,28,71,0,12,311
2019-02-10 16:00:00.000,13,8,1024,13,26,71,0,12,295
2019-02-10 16:15:00.000,13,8,1024,13,22,74,0,12,251
2019-02-10 16:30:00.000,13,8,1024,7,25,75,0,12,215
2019-02-10 16:45:00.000,13,9,1024,11,20,76,0,12,165
2019-02-10 17:00:00.000,13,9,1024,11,22,76,0,12,107
2019-02-10 17:15:00.000,12,8,1024,10,19,75,0,12,63
2019-02-10 17:30:00.000,12,8,1025,12,24,76,0,12,42
2019-02-10 17:45:00.000,12,8,1025,8,19,77,0,12,25
2019-02-10 18:00:00.000,12,8,1025,9,17,76,0,12,11
2019-02-10 18:15:00.000,11,7,1025,4,15,77,0,12,3
2019-02-10 18:30:00.000,11,7,1025,4,13,77,0,12,0
2019-02-10 18:45:00.000,11,7,1025,4,12,79,0,12,0
2019-02-10 19:00:00.000,11,8,1026,6,12,81,0,12,0
2019-02-10 19:15:00.000,11,8,1026,4,11,82,0,12,0
2019-02-10 19:30:00.000,10,8,1026,4,13,83,0,12,0
2019-02-10 19:45:00.000,10,8,1026,3,8,83,0,12,0
2019-02-10 20:00:00.000,10,8,1026,4,7,84,0,12,0
2019-02-10 20:15:00.000,10,8,1026,3,9,85,0,12,0
2019-02-10 20:30:00.000,10,8,1026,4,8,85,0,12,0
2019-02-10 20:45:00.000,10,7,1026,5,11,85,0,12,0
2019-02-10 21:00:00.000,10,7,1027,1,5,85,0,12,0
2019-02-10 21:15:00.000,10,7,1027,1,5,86,0,12,0
2019-02-10 21:30:00.000,9,7,1027,2,4,86,0,12,0
2019-02-10 21:45:00.000,9,7,1027,2,5,86,0,12,0
2019-02-10 22:00:00.000,9,7,1027,3,5,87,0,12,0
2019-02-10 22:15:00.000,9,7,1027,2,5,87,0,12,0
2019-02-10 22:30:00.000,9,7,1027,0,3,87,0,12,0
2019-02-10 22:45:00.000,9,7,1027,1,1,88,0,12,0
2019-02-10 23:00:00.000,8,7,1028,1,5,88,0,12,0
2019-02-10 23:15:00.000,8,7,1028,0,4,88,0,12,0
2019-02-10 23:30:00.000,8,7,1028,0,2,88,0,12,0
2019-02-10 23:45:00.000,8,7,1028,1,3,89,0,12,0
2019-02-11 00:00:00.000,8,6,1028,3,4,89,0,12,0
2019-02-11 00:15:00.000,8,6,1028,4,8,89,0,0,0
2019-02-11 00:30:00.000,8,6,1028,1,6,89,0,0,0
2019-02-11 00:45:00.000,8,6,1028,1,4,89,0,0,0
2019-02-11 01:00:00.000,7,6,1028,3,5,88,0,0,0
2019-02-11 01:15:00.000,7,6,1028,3,4,87,0,0,0
2019-02-11 01:30:00.000,7,6,1028,0,3,87,0,0,0
2019-02-11 01:45:00.000,7,5,1028,3,4,87,0,0,0
2019-02-11 02:00:00.000,7,5,1028,2,6,86,0,0,0
2019-02-11 02:15:00.000,7,5,1028,2,5,86,0,0,0
2019-02-11 02:30:00.000,7,5,1028,0,3,85,0,0,0
2019-02-11 02:45:00.000,7,5,1028,1,3,86,0,0,0
2019-02-11 03:00:00.000,7,5,1028,0,3,86,0,0,0
2019-02-11 03:15:00.000,7,5,1028,3,4,86,0,0,0
2019-02-11 03:30:00.000,7,5,1028,2,6,86,0,0,0
2019-02-11 03:45:00.000,7,5,1028,2,5,86,0,0,0
2019-02-11 04:00:00.000,7,5,1028,0,3,86,0,0,0
2019-02-11 04:15:00.000,7,5,1028,0,0,86,0,0,0
2019-02-11 04:30:00.000,6,5,1028,0,1,87,0,0,0
2019-02-11 04:45:00.000,6,5,1028,1,2,87,0,0,0
2019-02-11 05:00:00.000,6,4,1028,0,3,87,0,0,0
2019-02-11 05:15:00.000,6,4,1028,0,2,88,0,0,0
2019-02-11 05:30:00.000,6,4,1028,0,3,89,0,0,0
2019-02-11 05:45:00.000,6,4,1028,0,2,89,0,0,0
2019-02-11 06:00:00.000,5,4,1028,1,2,89,0,0,0
2019-02-11 06:15:00.000,5,4,1028,2,3,90,0,0,0
2019-02-11 06:30:00.000,5,3,1028,0,3,90,0,0,0
2019-02-11 06:45:00.000,5,3,1029,0,0,90,0,0,0
2019-02-11 07:00:00.000,5,3,1029,2,3,91,0,0,0
2019-02-11 07:15:00.000,4,3,1029,3,5,91,0,0,0
2019-02-11 07:30:00.000,4,2,1029,3,5,91,0,0,0
2019-02-11 07:45:00.000,4,3,1029,3,6,92,0,0,5
2019-02-11 08:00:00.000,4,3,1029,1,4,92,0,0,17
2019-02-11 08:15:00.000,5,4,1029,2,5,94,0,0,42
2019-02-11 08:30:00.000,5,4,1030,1,3,93,0,0,74
2019-02-11 08:45:00.000,6,5,1030,2,4,93,0,0,117
2019-02-11 09:00:00.000,7,6,1030,1,3,92,0,0,163
2019-02-11 09:15:00.000,7,6,1030,2,4,90,0,0,204
2019-02-11 09:30:00.000,7,6,1030,2,4,89,0,0,250
2019-02-11 09:45:00.000,8,6,1030,5,6,87,0,0,291
2019-02-11 10:00:00.000,8,6,1030,4,9,85,0,0,328
2019-02-11 10:15:00.000,9,6,1030,3,6,81,0,0,374
2019-02-11 10:30:00.000,10,6,1030,5,11,77,0,0,406
2019-02-11 10:45:00.000,10,5,1030,9,16,73,0,0,438
2019-02-11 11:00:00.000,10,5,1030,9,15,69,0,0,466
2019-02-11 11:15:00.000,11,5,1030,4,13,68,0,0,491
2019-02-11 11:30:00.000,11,5,1030,9,13,68,0,0,508
2019-02-11 11:45:00.000,12,6,1030,3,12,68,0,0,526
2019-02-11 12:00:00.000,12,5,1030,8,12,63,0,0,547
2019-02-11 12:15:00.000,13,6,1030,5,16,61,0,0,556
2019-02-11 12:30:00.000,14,6,1029,3,14,60,0,0,565
2019-02-11 12:45:00.000,14,6,1029,11,13,58,0,0,566
2019-02-11 13:00:00.000,14,6,1029,6,16,58,0,0,568
2019-02-11 13:15:00.000,14,6,1029,5,11,57,0,0,567
2019-02-11 13:30:00.000,15,6,1029,4,16,55,0,0,562
2019-02-11 13:45:00.000,15,6,1029,4,13,56,0,0,550
2019-02-11 14:00:00.000,15,6,1029,4,11,55,0,0,538
2019-02-11 14:15:00.000,15,6,1028,4,13,54,0,0,517
2019-02-11 14:30:00.000,16,6,1028,6,11,54,0,0,498
2019-02-11 14:45:00.000,16,6,1028,2,13,53,0,0,477
2019-02-11 15:00:00.000,16,6,1028,2,9,53,0,0,451
2019-02-11 15:15:00.000,16,6,1028,3,13,52,0,0,421
2019-02-11 15:30:00.000,16,7,1028,4,6,54,0,0,381
2019-02-11 15:45:00.000,15,7,1028,4,17,62,0,0,355
2019-02-11 16:00:00.000,14,7,1028,6,17,66,0,0,315
2019-02-11 16:15:00.000,14,8,1028,10,16,66,0,0,275
2019-02-11 16:30:00.000,14,7,1028,5,16,66,0,0,232
2019-02-11 16:45:00.000,13,7,1028,10,18,67,0,0,184
2019-02-11 17:00:00.000,13,7,1028,10,18,68,0,0,122
2019-02-11 17:15:00.000,13,8,1028,5,15,70,0,0,52
2019-02-11 17:30:00.000,13,7,1028,7,15,70,0,0,29
2019-02-11 17:45:00.000,12,7,1028,11,16,71,0,0,16
2019-02-11 18:00:00.000,12,7,1029,5,18,71,0,0,8
2019-02-11 18:15:00.000,11,6,1029,10,16,71,0,0,0
2019-02-11 18:30:00.000,11,6,1029,6,16,73,0,0,0
2019-02-11 18:45:00.000,11,6,1029,4,12,74,0,0,0
2019-02-11 19:00:00.000,11,6,1029,4,10,74,0,0,0
2019-02-11 19:15:00.000,11,6,1029,4,11,74,0,0,0
2019-02-11 19:30:00.000,11,6,1029,2,5,74,0,0,0
2019-02-11 19:45:00.000,11,6,1029,3,9,75,0,0,0
2019-02-11 20:00:00.000,10,6,1029,2,4,75,0,0,0
2019-02-11 20:15:00.000,10,6,1029,2,5,76,0,0,0
2019-02-11 20:30:00.000,10,6,1029,3,5,76,0,0,0
2019-02-11 20:45:00.000,10,6,1029,1,5,76,0,0,0
2019-02-11 21:00:00.000,10,6,1029,1,3,76,0,0,0
2019-02-11 21:15:00.000,10,6,1029,1,4,77,0,0,0
2019-02-11 21:30:00.000,10,6,1029,0,2,77,0,0,0
2019-02-11 21:45:00.000,9,6,1029,0,0,78,0,0,0
2019-02-11 22:00:00.000,9,6,1030,1,1,79,0,0,0
2019-02-11 22:15:00.000,9,6,1030,0,2,81,0,0,0
2019-02-11 22:30:00.000,9,6,1030,0,1,82,0,0,0
2019-02-11 22:45:00.000,8,6,1030,0,0,83,0,0,0
2019-02-11 23:00:00.000,8,6,1030,1,3,85,0,0,0
2019-02-11 23:15:00.000,8,6,1030,0,1,85,0,0,0
2019-02-11 23:30:00.000,8,6,1030,0,3,85,0,0,0
2019-02-11 23:45:00.000,8,6,1030,0,0,86,0,0,0
2019-02-12 00:00:00.000,7,6,1030,0,0,87,0,0,0
2019-02-12 00:15:00.000,7,5,1030,0,0,87,0,0,0
2019-02-12 00:30:00.000,8,6,1030,3,3,88,0,0,0
2019-02-12 00:45:00.000,8,6,1030,2,4,86,0,0,0
2019-02-12 01:00:00.000,8,6,1030,2,4,83,0,0,0
2019-02-12 01:15:00.000,9,6,1030,3,5,81,0,0,0
2019-02-12 01:30:00.000,9,5,1030,3,8,79,0,0,0
2019-02-12 01:45:00.000,9,5,1030,5,12,74,0,0,0
2019-02-12 02:00:00.000,10,5,1030,6,19,68,0,0,0
2019-02-12 02:15:00.000,10,5,1030,8,16,67,0,0,0
2019-02-12 02:30:00.000,10,4,1030,7,16,66,0,0,0
2019-02-12 02:45:00.000,10,4,1030,8,16,65,0,0,0
2019-02-12 03:00:00.000,10,4,1030,7,14,65,0,0,0
2019-02-12 03:15:00.000,10,4,1030,5,12,66,0,0,0
2019-02-12 03:30:00.000,10,4,1029,4,15,66,0,0,0
2019-02-12 03:45:00.000,10,4,1029,4,17,66,0,0,0
2019-02-12 04:00:00.000,10,3,1029,2,8,65,0,0,0
2019-02-12 04:15:00.000,10,3,1029,4,8,66,0,0,0
2019-02-12 04:30:00.000,10,3,1029,4,11,66,0,0,0
2019-02-12 04:45:00.000,9,3,1029,6,12,66,0,0,0
2019-02-12 05:00:00.000,10,3,1029,7,18,65,0,0,0
2019-02-12 05:15:00.000,10,3,1029,7,16,65,0,0,0
2019-02-12 05:30:00.000,10,3,1029,9,16,64,0,0,0
2019-02-12 05:45:00.000,10,3,1029,9,13,65,0,0,0
2019-02-12 06:00:00.000,9,3,1029,5,11,65,0,0,0
2019-02-12 06:15:00.000,9,3,1029,4,13,66,0,0,0
2019-02-12 06:30:00.000,9,3,1029,5,15,66,0,0,0
2019-02-12 06:45:00.000,9,3,1029,8,15,66,0,0,0
2019-02-12 07:00:00.000,9,3,1029,4,11,67,0,0,0
2019-02-12 07:15:00.000,9,3,1029,6,9,67,0,0,0
2019-02-12 07:30:00.000,9,3,1029,11,18,65,0,0,0
2019-02-12 07:45:00.000,9,3,1029,9,18,65,0,0,7
2019-02-12 08:00:00.000,9,3,1029,9,16,64,0,0,18
2019-02-12 08:15:00.000,10,3,1030,9,18,63,0,0,42
2019-02-12 08:30:00.000,10,3,1030,12,21,62,0,0,77
2019-02-12 08:45:00.000,10,3,1030,12,22,61,0,0,136
2019-02-12 09:00:00.000,11,3,1030,13,21,61,0,0,192
2019-02-12 09:15:00.000,11,4,1029,15,25,60,0,0,239
2019-02-12 09:30:00.000,11,4,1030,11,20,59,0,0,284
2019-02-12 09:45:00.000,12,4,1030,8,20,58,0,0,325
2019-02-12 10:00:00.000,12,4,1030,8,17,57,0,0,341
2019-02-12 10:15:00.000,12,4,1030,9,18,57,0,0,316
2019-02-12 10:30:00.000,13,4,1030,4,16,56,0,0,423
2019-02-12 10:45:00.000,13,4,1030,10,14,55,0,0,425
2019-02-12 11:00:00.000,13,5,1030,13,11,56,0,0,438
2019-02-12 11:15:00.000,14,5,1030,8,13,55,0,0,505
2019-02-12 11:30:00.000,14,5,1030,5,16,53,0,0,520
2019-02-12 11:45:00.000,15,5,1030,5,16,52,0,0,542
2019-02-12 12:00:00.000,15,5,1030,8,12,50,0,0,560
2019-02-12 12:15:00.000,16,5,1029,8,15,49,0,0,568
2019-02-12 12:30:00.000,16,5,1029,6,11,48,0,0,576
2019-02-12 12:45:00.000,16,5,1029,2,15,47,0,0,583
2019-02-12 13:00:00.000,17,5,1029,4,11,46,0,0,584
2019-02-12 13:15:00.000,17,5,1029,9,12,45,0,0,581
2019-02-12 13:30:00.000,17,5,1029,5,12,43,0,0,576
2019-02-12 13:45:00.000,18,5,1028,5,10,43,0,0,565
2019-02-12 14:00:00.000,18,5,1028,4,11,42,0,0,551
2019-02-12 14:15:00.000,18,4,1028,5,12,42,0,0,534
2019-02-12 14:30:00.000,18,5,1028,4,11,41,0,0,513
2019-02-12 14:45:00.000,18,5,1028,2,11,41,0,0,487
2019-02-12 15:00:00.000,18,5,1028,4,9,41,0,0,463
2019-02-12 15:15:00.000,19,5,1028,2,5,39,0,0,431
2019-02-12 15:30:00.000,19,5,1028,4,9,40,0,0,394
2019-02-12 15:45:00.000,18,6,1028,5,8,47,0,0,363
2019-02-12 16:00:00.000,17,6,1028,4,12,49,0,0,324
2019-02-12 16:15:00.000,17,6,1028,4,11,50,0,0,281
2019-02-12 16:30:00.000,17,7,1028,4,9,50,0,0,241
2019-02-12 16:45:00.000,17,7,1028,4,8,52,0,0,194
2019-02-12 17:00:00.000,17,6,1028,3,8,51,0,0,134
2019-02-12 17:15:00.000,16,6,1028,3,7,51,0,0,56
2019-02-12 17:30:00.000,16,6,1028,3,5,52,0,0,28
2019-02-12 17:45:00.000,15,6,1028,5,7,55,0,0,18
2019-02-12 18:00:00.000,15,6,1028,3,8,56,0,0,10
2019-02-12 18:15:00.000,14,6,1028,1,6,59,0,0,1
2019-02-12 18:30:00.000,14,7,1028,1,3,60,0,0,0
2019-02-12 18:45:00.000,14,7,1028,1,3,62,0,0,0
2019-02-12 19:00:00.000,13,7,1028,1,2,63,0,0,0
2019-02-12 19:15:00.000,13,7,1028,0,2,65,0,0,0
2019-02-12 19:30:00.000,13,7,1028,0,1,66,0,0,0
2019-02-12 19:45:00.000,13,7,1028,0,1,66,0,0,0
2019-02-12 20:00:00.000,13,7,1028,1,2,67,0,0,0
2019-02-12 20:15:00.000,12,7,1028,0,3,68,0,0,0
2019-02-12 20:30:00.000,12,7,1028,0,2,69,0,0,0
2019-02-12 20:45:00.000,12,6,1028,0,0,68,0,0,0
2019-02-12 21:00:00.000,12,6,1028,0,0,69,0,0,0
2019-02-12 21:15:00.000,12,5,1028,1,0,67,0,0,0
2019-02-12 21:30:00.000,12,5,1029,3,3,66,0,0,0
2019-02-12 21:45:00.000,11,5,1029,1,4,66,0,0,0
2019-02-12 22:00:00.000,11,5,1029,3,5,67,0,0,0
2019-02-12 22:15:00.000,11,5,1029,3,6,66,0,0,0
2019-02-12 22:30:00.000,11,5,1029,2,4,66,0,0,0
2019-02-12 22:45:00.000,11,5,1028,2,4,68,0,0,0
2019-02-12 23:00:00.000,11,5,1028,4,6,67,0,0,0
2019-02-12 23:15:00.000,11,5,1028,3,7,67,0,0,0
2019-02-12 23:30:00.000,11,5,1028,3,8,67,0,0,0
2019-02-12 23:45:00.000,11,5,1028,3,10,67,0,0,0
2019-02-13 00:00:00.000,11,5,1028,6,10,67,0,0,0
2019-02-13 00:15:00.000,10,5,1028,4,11,68,0,0,0
2019-02-13 00:30:00.000,10,5,1028,4,10,69,0,0,0
2019-02-13 00:45:00.000,10,5,1028,5,9,70,0,0,0
2019-02-13 01:00:00.000,10,5,1028,3,11,70,0,0,0
2019-02-13 01:15:00.000,10,5,1028,3,11,69,0,0,0
2019-02-13 01:30:00.000,10,5,1028,5,12,69,0,0,0
2019-02-13 01:45:00.000,10,5,1028,6,11,69,0,0,0
2019-02-13 02:00:00.000,10,5,1028,5,9,70,0,0,0
2019-02-13 02:15:00.000,9,5,1028,5,9,72,0,0,0
2019-02-13 02:30:00.000,9,4,1028,4,9,72,0,0,0
2019-02-13 02:45:00.000,9,4,1028,3,10,74,0,0,0
2019-02-13 03:00:00.000,9,4,1028,3,8,74,0,0,0
2019-02-13 03:15:00.000,8,4,1028,3,6,74,0,0,0
2019-02-13 03:30:00.000,8,4,1028,4,7,75,0,0,0
2019-02-13 03:45:00.000,8,4,1028,3,9,76,0,0,0
2019-02-13 04:00:00.000,8,4,1028,3,9,76,0,0,0
2019-02-13 04:15:00.000,8,4,1028,4,8,76,0,0,0
2019-02-13 04:30:00.000,8,4,1028,3,7,76,0,0,0
2019-02-13 04:45:00.000,8,4,1028,4,9,76,0,0,0
2019-02-13 05:00:00.000,8,4,1028,3,7,77,0,0,0
2019-02-13 05:15:00.000,7,4,1028,4,8,78,0,0,0
2019-02-13 05:30:00.000,7,4,1028,4,8,78,0,0,0
2019-02-13 05:45:00.000,7,4,1028,3,6,78,0,0,0
2019-02-13 06:00:00.000,7,4,1028,3,6,79,0,0,0
2019-02-13 06:15:00.000,7,4,1028,3,6,80,0,0,0
2019-02-13 06:30:00.000,7,3,1028,3,7,79,0,0,0
2019-02-13 06:45:00.000,7,4,1028,5,10,80,0,0,0
2019-02-13 07:00:00.000,7,4,1028,7,8,80,0,0,0
2019-02-13 07:15:00.000,7,4,1028,6,10,78,0,0,0
2019-02-13 07:30:00.000,7,3,1028,4,11,79,0,0,0
2019-02-13 07:45:00.000,7,3,1028,3,10,79,0,0,8
2019-02-13 08:00:00.000,7,4,1028,6,10,79,0,0,17
2019-02-13 08:15:00.000,7,4,1028,4,12,78,0,0,42
2019-02-13 08:30:00.000,8,4,1028,4,9,77,0,0,83
2019-02-13 08:45:00.000,8,4,1028,4,12,75,0,0,131
2019-02-13 09:00:00.000,9,5,1028,6,12,74,0,0,185
2019-02-13 09:15:00.000,10,5,1028,3,12,72,0,0,228
2019-02-13 09:30:00.000,10,5,1028,5,14,71,0,0,272
2019-02-13 09:45:00.000,10,5,1028,7,13,69,0,0,310
2019-02-13 10:00:00.000,11,5,1028,7,13,67,0,0,345
2019-02-13 10:15:00.000,12,6,1028,6,15,67,0,0,390
2019-02-13 10:30:00.000,12,6,1028,3,12,65,0,0,424
2019-02-13 10:45:00.000,13,6,1028,3,13,64,0,0,453
2019-02-13 11:00:00.000,14,7,1028,8,12,62,0,0,482
2019-02-13 11:15:00.000,14,6,1028,5,16,61,0,0,506
2019-02-13 11:30:00.000,15,7,1028,7,15,59,0,0,529
2019-02-13 11:45:00.000,15,7,1028,4,14,57,0,0,547
2019-02-13 12:00:00.000,16,7,1028,4,13,56,0,0,562
2019-02-13 12:15:00.000,16,7,1028,7,13,55,0,0,574
2019-02-13 12:30:00.000,17,7,1028,3,11,52,0,0,579
2019-02-13 12:45:00.000,17,6,1028,3,8,49,0,0,585
2019-02-13 13:00:00.000,18,5,1027,3,6,45,0,0,586
2019-02-13 13:15:00.000,18,5,1027,3,6,45,0,0,581
2019-02-13 13:30:00.000,18,5,1027,2,5,43,0,0,576
2019-02-13 13:45:00.000,19,5,1027,3,6,42,0,0,565
2019-02-13 14:00:00.000,18,5,1027,3,6,42,0,0,548
2019-02-13 14:15:00.000,19,5,1026,5,8,42,0,0,532
2019-02-13 14:30:00.000,19,5,1026,3,8,41,0,0,513
2019-02-13 14:45:00.000,20,6,1026,2,4,39,0,0,488
2019-02-13 15:00:00.000,20,5,1026,1,5,39,0,0,462
2019-02-13 15:15:00.000,20,5,1026,3,5,38,0,0,431
2019-02-13 15:30:00.000,19,5,1026,3,9,40,0,0,399
2019-02-13 15:45:00.000,19,5,1026,4,9,40,0,0,360
2019-02-13 16:00:00.000,19,6,1026,5,7,42,0,0,322
2019-02-13 16:15:00.000,19,6,1026,3,10,43,0,0,281
2019-02-13 16:30:00.000,18,6,1026,6,13,45,0,0,238
2019-02-13 16:45:00.000,18,6,1026,4,13,45,0,0,188
2019-02-13 17:00:00.000,18,6,1026,6,11,46,0,0,131
2019-02-13 17:15:00.000,17,6,1026,5,8,47,0,0,56
2019-02-13 17:30:00.000,17,6,1026,3,8,49,0,0,25
2019-02-13 17:45:00.000,16,6,1026,5,6,50,0,0,13
2019-02-13 18:00:00.000,16,6,1026,3,5,51,0,0,10
2019-02-13 18:15:00.000,16,6,1026,2,6,52,0,0,1
2019-02-13 18:30:00.000,15,6,1026,1,3,53,0,0,0
2019-02-13 18:45:00.000,15,6,1026,1,3,54,0,0,0
2019-02-13 19:00:00.000,15,6,1026,2,3,55,0,0,0
2019-02-13 19:15:00.000,15,6,1026,1,2,57,0,0,0
2019-02-13 19:30:00.000,14,6,1026,0,2,57,0,0,0
2019-02-13 19:45:00.000,14,6,1026,2,2,59,0,0,0
2019-02-13 20:00:00.000,14,6,1026,0,4,61,0,0,0
2019-02-13 20:15:00.000,13,6,1026,0,2,62,0,0,0
2019-02-13 20:30:00.000,13,6,1026,1,2,62,0,0,0
2019-02-13 20:45:00.000,13,6,1026,0,4,60,0,0,0
2019-02-13 21:00:00.000,13,6,1026,0,1,61,0,0,0
2019-02-13 21:15:00.000,13,6,1026,1,2,63,0,0,0
2019-02-13 21:30:00.000,12,6,1026,1,1,66,0,0,0
2019-02-13 21:45:00.000,12,7,1026,2,4,69,0,0,0
2019-02-13 22:00:00.000,12,7,1026,2,5,70,0,0,0
2019-02-13 22:15:00.000,12,7,1026,2,5,73,0,0,0
2019-02-13 22:30:00.000,12,7,1026,5,8,74,0,0,0
2019-02-13 22:45:00.000,11,7,1026,4,11,75,0,0,0
2019-02-13 23:00:00.000,11,7,1026,3,7,75,0,0,0
2019-02-13 23:15:00.000,11,7,1026,3,5,75,0,0,0
2019-02-13 23:30:00.000,11,7,1026,3,8,76,0,0,0
2019-02-13 23:45:00.000,11,7,1026,3,7,77,0,0,0
2019-02-14 00:00:00.000,11,7,1026,4,7,76,0,0,0
2019-02-14 00:15:00.000,11,7,1026,4,8,75,0,0,0
2019-02-14 00:30:00.000,11,6,1026,5,11,75,0,0,0
2019-02-14 00:45:00.000,11,6,1026,3,9,74,0,0,0
2019-02-14 01:00:00.000,10,6,1026,4,6,75,0,0,0
2019-02-14 01:15:00.000,10,6,1026,3,10,76,0,0,0
2019-02-14 01:30:00.000,10,6,1025,3,8,75,0,0,0
2019-02-14 01:45:00.000,10,6,1025,3,5,76,0,0,0
2019-02-14 02:00:00.000,10,6,1025,4,5,77,0,0,0
2019-02-14 02:15:00.000,9,6,1025,2,8,78,0,0,0
2019-02-14 02:30:00.000,10,6,1025,4,8,77,0,0,0
2019-02-14 02:45:00.000,10,6,1025,6,10,77,0,0,0
2019-02-14 03:00:00.000,10,6,1025,4,11,77,0,0,0
2019-02-14 03:15:00.000,10,6,1025,7,12,76,0,0,0
2019-02-14 03:30:00.000,10,6,1025,5,13,75,0,0,0
2019-02-14 03:45:00.000,10,6,1025,5,11,75,0,0,0
2019-02-14 04:00:00.000,10,6,1025,4,11,75,0,0,0
2019-02-14 04:15:00.000,10,6,1025,6,12,75,0,0,0
2019-02-14 04:30:00.000,10,6,1025,5,12,75,0,0,0
2019-02-14 04:45:00.000,10,6,1024,5,13,75,0,0,0
2019-02-14 05:00:00.000,10,6,1025,4,14,75,0,0,0
2019-02-14 05:15:00.000,10,6,1025,5,14,74,0,0,0
2019-02-14 05:30:00.000,10,6,1025,8,15,74,0,0,0
2019-02-14 05:45:00.000,10,6,1025,3,15,73,0,0,0
2019-02-14 06:00:00.000,10,5,1025,8,14,73,0,0,0
2019-02-14 06:15:00.000,10,5,1024,10,15,72,0,0,0
2019-02-14 06:30:00.000,10,5,1024,5,14,72,0,0,0
2019-02-14 06:45:00.000,10,5,1024,7,12,73,0,0,0
2019-02-14 07:00:00.000,11,6,1024,12,15,71,0,0,0
2019-02-14 07:15:00.000,11,5,1024,9,26,70,0,0,0
2019-02-14 07:30:00.000,10,5,1024,5,18,70,0,0,0
2019-02-14 07:45:00.000,10,5,1025,4,13,71,0,0,9
2019-02-14 08:00:00.000,10,5,1025,6,16,71,0,0,20
2019-02-14 08:15:00.000,11,6,1025,9,13,71,0,0,46
2019-02-14 08:30:00.000,11,6,1025,6,18,70,0,0,83
2019-02-14 08:45:00.000,12,6,1025,10,15,68,0,0,132
2019-02-14 09:00:00.000,12,6,1025,6,16,66,0,0,183
2019-02-14 09:15:00.000,12,6,1025,10,17,65,0,0,226
2019-02-14 09:30:00.000,13,6,1025,8,18,64,0,0,270
2019-02-14 09:45:00.000,13,6,1025,9,17,62,0,0,305
2019-02-14 10:00:00.000,14,6,1025,4,17,61,0,0,342
2019-02-14 10:15:00.000,14,6,1025,9,18,58,0,0,385
2019-02-14 10:30:00.000,15,6,1025,7,21,57,0,0,419
2019-02-14 10:45:00.000,15,6,1025,10,21,54,0,0,450
2019-02-14 11:00:00.000,15,6,1025,10,20,53,0,0,478
2019-02-14 11:15:00.000,16,6,1024,8,18,52,0,0,503
2019-02-14 11:30:00.000,17,6,1024,11,19,50,0,0,525
2019-02-14 11:45:00.000,17,6,1024,10,16,50,0,0,546
2019-02-14 12:00:00.000,17,6,1024,6,20,49,0,0,560
2019-02-14 12:15:00.000,17,6,1024,9,17,47,0,0,572
2019-02-14 12:30:00.000,18,7,1024,6,16,48,0,0,578
2019-02-14 12:45:00.000,19,7,1023,5,14,47,0,0,580
2019-02-14 13:00:00.000,19,7,1023,7,15,47,0,0,582
2019-02-14 13:15:00.000,19,7,1023,3,17,47,0,0,578
2019-02-14 13:30:00.000,19,8,1023,6,13,48,0,0,571
2019-02-14 13:45:00.000,19,8,1022,4,14,47,0,0,561
2019-02-14 14:00:00.000,19,8,1022,9,14,47,0,0,548
2019-02-14 14:15:00.000,20,8,1022,7,16,47,0,0,531
2019-02-14 14:30:00.000,20,8,1022,6,18,48,0,0,508
2019-02-14 14:45:00.000,20,8,1021,4,13,47,0,0,487
2019-02-14 15:00:00.000,20,8,1021,9,13,46,0,0,461
2019-02-14 15:15:00.000,21,8,1021,3,15,45,0,0,432
2019-02-14 15:30:00.000,21,9,1021,3,9,46,0,0,397
2019-02-14 15:45:00.000,21,9,1021,6,10,46,0,0,361
2019-02-14 16:00:00.000,21,9,1021,3,9,45,0,0,327
2019-02-14 16:15:00.000,21,9,1021,4,7,45,0,0,290
2019-02-14 16:30:00.000,21,9,1021,4,7,45,0,0,248
2019-02-14 16:45:00.000,21,9,1021,2,6,45,0,0,200
2019-02-14 17:00:00.000,21,9,1021,2,8,47,0,0,142
2019-02-14 17:15:00.000,20,9,1021,2,6,48,0,0,61
2019-02-14 17:30:00.000,20,8,1021,3,8,48,0,0,29
2019-02-14 17:45:00.000,19,8,1021,5,11,48,0,0,19
2019-02-14 18:00:00.000,19,8,1021,2,6,49,0,0,8
2019-02-14 18:15:00.000,19,8,1021,2,4,51,0,0,0
2019-02-14 18:30:00.000,18,8,1021,1,4,53,0,0,0
2019-02-14 18:45:00.000,18,8,1021,1,3,54,0,0,0
2019-02-14 19:00:00.000,17,8,1021,3,3,56,0,0,0
2019-02-14 19:15:00.000,17,8,1021,3,4,58,0,0,0
2019-02-14 19:30:00.000,16,8,1022,2,5,57,0,0,0
